categoryIdStibo|parentIdCategoryStibo|name|metatitle|metadescription
cls_de_cc_421000|cls_de_cc_420000|Knödel|"Knödel bei Globus | Entdecken & schmecken!"|Knödel ⮞ Umfangreiche Auswahl in der Kategorie Kühlregal Fertiggerichte ✓ Für den kleinen & großen Hunger ✓ Höchste Qualität ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_421100|cls_de_cc_420000|Nudelgerichte|"Nudelgerichte bei Globus | Jetzt stöbern!"|Nudelgerichte ⮞ Umfangreiche Auswahl in der Kategorie Kühlregal Fertiggerichte ✓ Für den kleinen & großen Hunger ✓ Beste Preise ✓ Jetzt zu Globus!
cls_de_cc_421200|cls_de_cc_420000|Pfannkuchen|"Pfannkuchen bei Globus | Jetzt stöbern!"|Pfannkuchen ⮞ Breite Auswahl in der Kategorie Kühlregal Fertiggerichte ✓ Alles was das Herz begehrt ✓ Höchste Qualität ✓ Alles und mehr bei Globus!
cls_de_cc_421300|cls_de_cc_420000|Reisgerichte|"Reisgerichte bei Globus | Klicken & entdecken!"|Reisgerichte ⮞ Große Auswahl in der Kategorie Kühlregal Fertiggerichte ✓ Alles was das Herz begehrt ✓ Qualität die man schmeckt ✓ Jetzt zu Globus!
cls_de_cc_421400|cls_de_cc_420000|Suppen & Eintöpfe|"Suppen & Eintöpfe bei Globus | Jetzt ansehen"|Suppen & Eintöpfe ⮞ Große Auswahl in der Kategorie Kühlregal Fertiggerichte ✓ Alles was das Herz begehrt ✓ Beste Preise ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_421500|cls_de_cc_420000|Brotaufstriche & Dips|"Brotaufstriche & Dips bei Globus | Klicken & entdecken!"|Brotaufstriche & Dips ⮞ Große Auswahl in der Kategorie Kühlregal Fertiggerichte ✓ Alles was das Herz begehrt ✓ Höchste Qualität ✓ Jetzt zu Globus!
cls_de_cc_421600|cls_de_cc_420000|Vegetarisch/Vegan|"Vegetarisch/Vegan bei Globus | Alle Produkte ansehen"|Vegetarisch/Vegan ⮞ Breite Auswahl in der Kategorie Kühlregal Fertiggerichte ✓ Für den kleinen & großen Hunger ✓ Höchste Qualität ✓ Jetzt zu Globus!
cls_de_cc_421700|cls_de_cc_420000|Snacks|"Snacks bei Globus | Schauen Sie vorbei!"|Snacks ⮞ Große Auswahl in der Kategorie Kühlregal Fertiggerichte ✓ Alles was das Herz begehrt ✓ Qualität die man schmeckt ✓ Jetzt Globus erleben!
cls_de_cc_421800|cls_de_cc_420000|Obst|"Obst bei Globus | Entdecken & schmecken!"|Obst ⮞ Große Auswahl in der Kategorie Kühlregal Fertiggerichte ✓ Alles was das Herz begehrt ✓ Qualität die man schmeckt ✓ Jetzt zu Globus!
cls_de_cc_430000|cls_de_cc_400000|Tiefkühl Fertiggerichte|"Tiefkühl Fertiggerichte bei Globus | Klicken & entdecken!"|Tiefkühl Fertiggerichte ⮞ Große Auswahl in der Kategorie Fertiggerichte & Tiefkühl ✓ Für den kleinen & großen Hunger ✓ Beste Preise ✓ Jetzt zu Globus!
cls_de_cc_430100|cls_de_cc_430000|Pizza|"Pizza bei Globus | Klicken & entdecken!"|Pizza ⮞ Große Auswahl in der Kategorie Tiefkühl Fertiggerichte ✓ Für den kleinen & großen Hunger ✓ Qualität die man schmeckt ✓ Jetzt zu Globus!
cls_de_cc_430200|cls_de_cc_430000|Fertiggerichte|"Fertiggerichte bei Globus | Jetzt ansehen"|Fertiggerichte ⮞ Breite Auswahl in der Kategorie Tiefkühl Fertiggerichte ✓ Für den kleinen & großen Hunger ✓ Höchste Qualität ✓ Jetzt Globus erleben!
cls_de_cc_430300|cls_de_cc_430000|Baguettes & Ofenbrot|"Baguettes & Ofenbrot bei Globus | Jetzt ansehen"|Baguettes & Ofenbrot ⮞ Viel Auswahl in der Kategorie Tiefkühl Fertiggerichte ✓ Alles was das Herz begehrt ✓ Höchste Qualität ✓ Alles und mehr bei Globus!
cls_de_cc_430400|cls_de_cc_430000|Flammkuchen|"Flammkuchen bei Globus | Mehr erfahren"|Flammkuchen ⮞ Große Auswahl in der Kategorie Tiefkühl Fertiggerichte ✓ Für den kleinen & großen Hunger ✓ Höchste Qualität ✓ Jetzt Globus erleben!
cls_de_cc_430500|cls_de_cc_430000|Kartoffelprodukte|"Kartoffelprodukte bei Globus | Schauen Sie vorbei!"|Kartoffelprodukte ⮞ Große Auswahl in der Kategorie Tiefkühl Fertiggerichte ✓ Für den kleinen & großen Hunger ✓ Beste Preise ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_430600|cls_de_cc_430000|Bratlinge|"Bratlinge bei Globus | Jetzt stöbern!"|Bratlinge ⮞ Große Auswahl in der Kategorie Tiefkühl Fertiggerichte ✓ Für den kleinen & großen Hunger ✓ Höchste Qualität ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_430700|cls_de_cc_430000|Fleischprodukte|"Fleischprodukte bei Globus | Entdecken & genießen!"|Fleischprodukte ⮞ Große Auswahl in der Kategorie Tiefkühl Fertiggerichte ✓ Für den kleinen & großen Hunger ✓ Höchste Qualität ✓ Jetzt zu Globus!
cls_de_cc_430800|cls_de_cc_430000|Fingerfood|"Fingerfood bei Globus | Entdecken & schmecken!"|Fingerfood ⮞ Interessante Auswahl in der Kategorie Tiefkühl Fertiggerichte ✓ Alles was das Herz begehrt ✓ Qualität die man schmeckt ✓ Jetzt zu Globus!
cls_de_cc_430900|cls_de_cc_430000|Fisch & Meeresfrüchte|"Fisch & Meeresfrüchte bei Globus | Schauen Sie vorbei!"|Fisch & Meeresfrüchte ⮞ Breite Auswahl in der Kategorie Tiefkühl Fertiggerichte ✓ Alles was das Herz begehrt ✓ Qualität die man schmeckt ✓ Jetzt zu Globus!
cls_de_cc_440000|cls_de_cc_400000|Eiscreme & Eiswürfel|"Eiscreme & Eiswürfel bei Globus | Jetzt ansehen"|Eiscreme & Eiswürfel ⮞ Große Auswahl in der Kategorie Fertiggerichte & Tiefkühl ✓ Alles was das Herz begehrt ✓ Beste Preise ✓ Alles und mehr bei Globus!
cls_de_cc_440100|cls_de_cc_440000|Bechereis|"Bechereis bei Globus | Entdecken & genießen!"|Bechereis ⮞ Breite Auswahl in der Kategorie Eiscreme & Eiswürfel ✓ Für den kleinen & großen Hunger ✓ Beste Preise ✓ Jetzt zu Globus!
cls_de_cc_440200|cls_de_cc_440000|Eis-Desserts|"Eis-Desserts bei Globus | Entdecken & schmecken!"|Eis-Desserts ⮞ Breite Auswahl in der Kategorie Eiscreme & Eiswürfel ✓ Alles was das Herz begehrt ✓ Qualität die man schmeckt ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_440300|cls_de_cc_440000|Eiswürfel & Crushed Ice|"Eiswürfel & Crushed Ice bei Globus | Entdecken & genießen!"|Eiswürfel & Crushed Ice ⮞ Breite Auswahl in der Kategorie Eiscreme & Eiswürfel ✓ Alles was das Herz begehrt ✓ Höchste Qualität ✓ Jetzt zu Globus!
cls_de_cc_440400|cls_de_cc_440000|Eiscreme|"Eiscreme bei Globus | Mehr erfahren"|Eiscreme ⮞ Viel Auswahl in der Kategorie Eiscreme & Eiswürfel ✓ Für den kleinen & großen Hunger ✓ Höchste Qualität ✓ Jetzt Globus erleben!
cls_de_cc_440500|cls_de_cc_440000|Stiel- & Waffeleis|"Stiel- & Waffeleis bei Globus | Suchen und Finden"|Stiel- & Waffeleis ⮞ Große Auswahl in der Kategorie Eiscreme & Eiswürfel ✓ Für den kleinen & großen Hunger ✓ Höchste Qualität ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_440600|cls_de_cc_440000|Wasser- & Fruchteis|"Wasser- & Fruchteis bei Globus | Jetzt stöbern!"|Wasser- & Fruchteis ⮞ Breite Auswahl in der Kategorie Eiscreme & Eiswürfel ✓ Alles was das Herz begehrt ✓ Höchste Qualität ✓ Alles und mehr bei Globus!
cls_de_cc_450000|cls_de_cc_400000|Obst & Desserts|"Obst & Desserts bei Globus | Entdecken & schmecken!"|Obst & Desserts ⮞ Große Auswahl in der Kategorie Fertiggerichte & Tiefkühl ✓ Alles was das Herz begehrt ✓ Beste Preise ✓ Alles und mehr bei Globus!
cls_de_cc_450100|cls_de_cc_450000|Desserts|"Desserts bei Globus | Entdecken & schmecken!"|Desserts ⮞ Breite Auswahl in der Kategorie Obst & Desserts ✓ Alles was das Herz begehrt ✓ Qualität die man schmeckt ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_450200|cls_de_cc_450000|Obst|"Obst bei Globus | Entdecken & schmecken!"|Obst ⮞ Interessante Auswahl in der Kategorie Obst & Desserts ✓ Für den kleinen & großen Hunger ✓ Qualität die man schmeckt ✓ Jetzt Globus erleben!
cls_de_cc_450300|cls_de_cc_450000|Teige|"Teige bei Globus | Entdecken & genießen!"|Teige ⮞ Breite Auswahl in der Kategorie Obst & Desserts ✓ Für den kleinen & großen Hunger ✓ Qualität die man schmeckt ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_460000|cls_de_cc_400000|Tiefkühl Gemüse|"Tiefkühl Gemüse bei Globus | Alle Angebote zeigen"|Tiefkühl Gemüse ⮞ Breite Auswahl in der Kategorie Fertiggerichte & Tiefkühl ✓ Für den kleinen & großen Hunger ✓ Höchste Qualität ✓ Alles und mehr bei Globus!
cls_de_cc_460100|cls_de_cc_460000|Sonstiges Gemüse|"Sonstiges Gemüse bei Globus | Mehr erfahren"|Sonstiges Gemüse ⮞ Große Auswahl in der Kategorie Tiefkühl Gemüse ✓ Für den kleinen & großen Hunger ✓ Qualität die man schmeckt ✓ Alles und mehr bei Globus!
cls_de_cc_460200|cls_de_cc_460000|Gemüsemischungen|"Gemüsemischungen bei Globus | Alle Produkte ansehen"|Gemüsemischungen ⮞ Viel Auswahl in der Kategorie Tiefkühl Gemüse ✓ Für den kleinen & großen Hunger ✓ Qualität die man schmeckt ✓ Alles und mehr bei Globus!
cls_de_cc_460300|cls_de_cc_460000|Karotten & Kürbis|"Karotten & Kürbis bei Globus | Jetzt stöbern!"|Karotten & Kürbis ⮞ Breite Auswahl in der Kategorie Tiefkühl Gemüse ✓ Alles was das Herz begehrt ✓ Höchste Qualität ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_460400|cls_de_cc_460000|Kohlgemüse & Brokkoli|"Kohlgemüse & Brokkoli bei Globus | Entdecken & schmecken!"|Kohlgemüse & Brokkoli ⮞ Große Auswahl in der Kategorie Tiefkühl Gemüse ✓ Alles was das Herz begehrt ✓ Beste Preise ✓ Jetzt zu Globus!
cls_de_cc_460500|cls_de_cc_460000|Pilze|"Pilze bei Globus | Jetzt ansehen"|Pilze ⮞ Interessante Auswahl in der Kategorie Tiefkühl Gemüse ✓ Für den kleinen & großen Hunger ✓ Höchste Qualität ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_460600|cls_de_cc_460000|Porree & Paprika|"Porree & Paprika bei Globus | Mehr erfahren"|Porree & Paprika ⮞ Viel Auswahl in der Kategorie Tiefkühl Gemüse ✓ Alles was das Herz begehrt ✓ Qualität die man schmeckt ✓ Alles und mehr bei Globus!
cls_de_cc_460700|cls_de_cc_460000|Spinat|"Spinat bei Globus | Jetzt ansehen"|Spinat ⮞ Umfangreiche Auswahl in der Kategorie Tiefkühl Gemüse ✓ Für den kleinen & großen Hunger ✓ Höchste Qualität ✓ Alles und mehr bei Globus!
cls_de_cc_460800|cls_de_cc_460000|Spargel|"Spargel bei Globus | Jetzt stöbern!"|Spargel ⮞ Große Auswahl in der Kategorie Tiefkühl Gemüse ✓ Alles was das Herz begehrt ✓ Beste Preise ✓ Alles und mehr bei Globus!
cls_de_cc_460900|cls_de_cc_460000|Gemüsesnacks|"Gemüsesnacks bei Globus | Suchen und Finden"|Gemüsesnacks ⮞ Große Auswahl in der Kategorie Tiefkühl Gemüse ✓ Für den kleinen & großen Hunger ✓ Beste Preise ✓ Alles und mehr bei Globus!
cls_de_cc_461000|cls_de_cc_460000|Kohlgemüse|"Kohlgemüse bei Globus | Mehr erfahren"|Kohlgemüse ⮞ Große Auswahl in der Kategorie Tiefkühl Gemüse ✓ Für den kleinen & großen Hunger ✓ Beste Preise ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_461100|cls_de_cc_460000|Mischgemüse|"Mischgemüse bei Globus | Klicken & entdecken!"|Mischgemüse ⮞ Große Auswahl in der Kategorie Tiefkühl Gemüse ✓ Für den kleinen & großen Hunger ✓ Höchste Qualität ✓ Alles und mehr bei Globus!
cls_de_cc_461200|cls_de_cc_460000|Rahmgemüse|"Rahmgemüse bei Globus | Entdecken & schmecken!"|Rahmgemüse ⮞ Große Auswahl in der Kategorie Tiefkühl Gemüse ✓ Alles was das Herz begehrt ✓ Qualität die man schmeckt ✓ Alles und mehr bei Globus!
cls_de_cc_470000|cls_de_cc_400000|Glutenfreie Produkte|"Glutenfreie Produkte bei Globus | Alle Angebote zeigen"|Glutenfreie Produkte ⮞ Große Auswahl in der Kategorie Fertiggerichte & Tiefkühl ✓ Alles was das Herz begehrt ✓ Beste Preise ✓ Jetzt zu Globus!
cls_de_cc_480000|cls_de_cc_400000|Tiefkühl Kräuter|"Tiefkühl Kräuter bei Globus | Schauen Sie vorbei!"|Tiefkühl Kräuter ⮞ Riesige Auswahl in der Kategorie Fertiggerichte & Tiefkühl ✓ Alles was das Herz begehrt ✓ Qualität die man schmeckt ✓ Jetzt zu Globus!
cls_de_cc_490000|cls_de_cc_400000|Vegane Produkte|"Vegane Produkte bei Globus | Klicken & entdecken!"|Vegane Produkte ⮞ Große Auswahl in der Kategorie Fertiggerichte & Tiefkühl ✓ Alles was das Herz begehrt ✓ Höchste Qualität ✓ Alles und mehr bei Globus!
cls_de_cc_500000|cls_pim_de_cus_class|Vorratsschrank|"Vorratsschrank bei Globus | Vielfalt entdecken!"|Bei Globus bieten wir alles was ihr Herz begehrt! Von Frühstück bis Abendessen, Deutsch bis Mexikanisch oder Salz bis Safran – Hier werden Sie fündig!
cls_de_cc_510000|cls_de_cc_500000|Konserven & Feinkost|"Konserven & Feinkost bei Globus | Klicken & entdecken!"|Konserven & Feinkost ⮞ Interessante Auswahl in der Kategorie Vorratsschrank ✓ Beste Preise ✓ Garantiert hohe Qualität ✓ Alles und mehr bei Globus!
cls_de_cc_510100|cls_de_cc_510000|Gemüsekonserven|"Gemüsekonserven bei Globus | Alle Produkte ansehen"|Gemüsekonserven ⮞ Umfangreiche Auswahl in der Kategorie Konserven & Feinkost ✓ Beste Preise ✓ Qualität die man schmeckt ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_510200|cls_de_cc_510000|Dosengerichte|"Dosengerichte bei Globus | Alle Angebote zeigen"|Dosengerichte ⮞ Riesige Auswahl in der Kategorie Konserven & Feinkost ✓ Top Marken ✓ Qualität die man schmeckt ✓ Jetzt zu Globus!
cls_de_cc_510300|cls_de_cc_510000|Obstkonserven|"Obstkonserven bei Globus | Mehr erfahren"|Obstkonserven ⮞ Große Auswahl in der Kategorie Konserven & Feinkost ✓ Beste Preise ✓ Alles was das Herz begehrt ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_510400|cls_de_cc_510000|Fischkonserven|"Fischkonserven bei Globus | Zu unserem Sortiment"|Fischkonserven ⮞ Breite Auswahl in der Kategorie Konserven & Feinkost ✓ Beste Preise ✓ Qualität die man schmeckt ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_510500|cls_de_cc_510000|Bechergerichte|"Bechergerichte bei Globus | Entdeckungstour starten"|Bechergerichte ⮞ Umfangreiche Auswahl in der Kategorie Konserven & Feinkost ✓ Top Marken ✓ Qualität die man schmeckt ✓ Jetzt zu Globus!
cls_de_cc_510600|cls_de_cc_510000|Fleisch & Wurst|"Fleisch & Wurst bei Globus | Entdeckungstour starten"|Fleisch & Wurst ⮞ Große Auswahl in der Kategorie Konserven & Feinkost ✓ Top Marken ✓ Qualität die man schmeckt ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_510700|cls_de_cc_510000|Feinkost & Antipasti|"Feinkost & Antipasti bei Globus | Zu unserem Sortiment"|Feinkost & Antipasti ⮞ Große Auswahl in der Kategorie Konserven & Feinkost ✓ Beste Preise ✓ Alles was das Herz begehrt ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_520000|cls_de_cc_500000|Cerealien & Müsli|"Cerealien & Müsli bei Globus | Mehr erfahren"|Cerealien & Müsli ⮞ Große Auswahl in der Kategorie Vorratsschrank ✓ Beste Preise ✓ Garantiert hohe Qualität ✓ Jetzt zu Globus!
cls_de_cc_520100|cls_de_cc_520000|Cornflakes & Cerealien|"Cornflakes & Cerealien bei Globus | Alle Produkte ansehen"|Cornflakes & Cerealien ⮞ Breite Auswahl in der Kategorie Cerealien & Müsli ✓ Top Marken ✓ Alles was das Herz begehrt ✓ Jetzt zu Globus!
cls_de_cc_520200|cls_de_cc_520000|Müsli|"Müsli bei Globus | Klicken & entdecken!"|Müsli ⮞ Große Auswahl in der Kategorie Cerealien & Müsli ✓ Top Marken ✓ Alles was das Herz begehrt ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_520300|cls_de_cc_520000|Getreideflocken|"Getreideflocken bei Globus | Klicken & entdecken!"|Getreideflocken ⮞ Breite Auswahl in der Kategorie Cerealien & Müsli ✓ Top Marken ✓ Garantiert hohe Qualität ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_520400|cls_de_cc_520000|Frucht- & Müsliriegel|"Frucht- & Müsliriegel bei Globus | Jetzt stöbern!"|Frucht- & Müsliriegel ⮞ Riesige Auswahl in der Kategorie Cerealien & Müsli ✓ Top Marken ✓ Qualität die man schmeckt ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_530000|cls_de_cc_500000|Kochhilfen & Gewürze|"Kochhilfen & Gewürze bei Globus | Alle Produkte ansehen"|Kochhilfen & Gewürze ⮞ Große Auswahl in der Kategorie Vorratsschrank ✓ Beste Preise ✓ Qualität die man schmeckt ✓ Jetzt zu Globus!
cls_de_cc_530100|cls_de_cc_530000|Soßen & Bindemittel|"Soßen & Bindemittel bei Globus | Entdeckungstour starten"|Soßen & Bindemittel ⮞ Breite Auswahl in der Kategorie Kochhilfen & Gewürze ✓ Beste Preise ✓ Alles was das Herz begehrt ✓ Jetzt zu Globus!
cls_de_cc_530200|cls_de_cc_530000|Fixprodukte|"Fixprodukte bei Globus | Zu unserem Sortiment"|Fixprodukte ⮞ Große Auswahl in der Kategorie Kochhilfen & Gewürze ✓ Beste Preise ✓ Qualität die man schmeckt ✓ Jetzt Globus erleben!
cls_de_cc_530300|cls_de_cc_530000|Gewürze & Kräuter|"Gewürze & Kräuter bei Globus | Entdeckungstour starten"|Gewürze & Kräuter ⮞ Große Auswahl in der Kategorie Kochhilfen & Gewürze ✓ Beste Preise ✓ Qualität die man schmeckt ✓ Jetzt bei Globus vorbeischauen!
cls_de_cc_530400|cls_de_cc_530000|Salz & Pfeffer|"Salz & Pfeffer bei Globus | Schauen Sie vorbei!"|Salz & Pfeffer ⮞ Große Auswahl in der Kategorie Kochhilfen & Gewürze ✓ Top Marken ✓ Garantiert hohe Qualität ✓ Jetzt Globus erleben!
cls_de_cc_530500|cls_de_cc_530000|Gewürze & -mischungen|"Gewürze & -mischungen bei Globus | Schauen Sie vorbei!"|Gewürze & -mischungen ⮞ Große Auswahl in der Kategorie Kochhilfen & Gewürze ✓ Beste Preise ✓ Qualität die man schmeckt ✓ Jetzt Globus erleben!
cls_de_cc_530600|cls_de_cc_530000|Suppeneinlagen|"Suppeneinlagen bei Globus | Jetzt ansehen"|Suppeneinlagen ⮞ Riesige Auswahl in der Kategorie Kochhilfen & Gewürze ✓ Beste Preise ✓ Garantiert hohe Qualität ✓ Alles und mehr bei Globus!
cls_de_cc_530700|cls_de_cc_530000|Fonds|"Fonds bei Globus | Jetzt stöbern!"|Fonds ⮞ Viel Auswahl in der Kategorie Kochhilfen & Gewürze ✓ Top Marken ✓ Qualität die man schmeckt ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_530800|cls_de_cc_530000|Pasten & Würzsoßen|"Pasten & Würzsoßen bei Globus | Suchen und Finden"|Pasten & Würzsoßen ⮞ Große Auswahl in der Kategorie Kochhilfen & Gewürze ✓ Beste Preise ✓ Qualität die man schmeckt ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_540000|cls_de_cc_500000|Essig & Öl, Soßen|"Öl, Dressings & Soßen bei Globus | Alle Produkte ansehen"|Öl, Dressings & Soßen ⮞ Große Auswahl in der Kategorie Vorratsschrank ✓ Top Marken ✓ Qualität die man schmeckt ✓ Jetzt zu Globus!
cls_de_cc_540100|cls_de_cc_540000|Öle|"Öle bei Globus | Entdeckungstour starten"|Öle ⮞ Große Auswahl in der Kategorie Öl, Dressings & Soßen ✓ Beste Preise ✓ Alles was das Herz begehrt ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_540200|cls_de_cc_540000|Senf|"Senf bei Globus | Suchen und Finden"|Senf ⮞ Umfangreiche Auswahl in der Kategorie Öl, Dressings & Soßen ✓ Top Marken ✓ Qualität die man schmeckt ✓ Alles und mehr bei Globus!
cls_de_cc_540300|cls_de_cc_540000|Essig|"Essig bei Globus | Suchen und Finden"|Essig ⮞ Umfangreiche Auswahl in der Kategorie Öl, Dressings & Soßen ✓ Beste Preise ✓ Qualität die man schmeckt ✓ Jetzt Globus erleben!
cls_de_cc_540400|cls_de_cc_540000|Mayonnaise & Ketchup|"Mayonnaise & Ketchup bei Globus | Alle Produkte ansehen"|Mayonnaise & Ketchup ⮞ Breite Auswahl in der Kategorie Öl, Dressings & Soßen ✓ Top Marken ✓ Qualität die man schmeckt ✓ Jetzt zu Globus!
cls_de_cc_540500|cls_de_cc_540000|Grillsoßen & Dips|"Grillsoßen & Dips bei Globus | Alle Angebote zeigen"|Grillsoßen & Dips ⮞ Große Auswahl in der Kategorie Öl, Dressings & Soßen ✓ Beste Preise ✓ Qualität die man schmeckt ✓ Alles und mehr bei Globus!
cls_de_cc_540600|cls_de_cc_540000|Salat-Dressings|"Salat-Dressings bei Globus | Jetzt ansehen"|Salat-Dressings ⮞ Große Auswahl in der Kategorie Öl, Dressings & Soßen ✓ Top Marken ✓ Alles was das Herz begehrt ✓ Jetzt Globus erleben!
cls_de_cc_550000|cls_de_cc_500000|Nudeln, Reis & Getreide|"Nudeln, Reis & Getreide bei Globus | Klicken & entdecken!"|Nudeln, Reis & Getreide ⮞ Interessante Auswahl in der Kategorie Vorratsschrank ✓ Beste Preise ✓ Alles was das Herz begehrt ✓ Jetzt zu Globus!
cls_de_cc_550100|cls_de_cc_550000|Nudeln & Pasta|"Nudeln & Pasta bei Globus | Alle Angebote zeigen"|Nudeln & Pasta ⮞ Große Auswahl in der Kategorie Nudeln, Reis & Getreide ✓ Top Marken ✓ Alles was das Herz begehrt ✓ Jetzt auf die Globus-Einkaufsliste setzen!
cls_de_cc_550200|cls_de_cc_550000|Reis|"Reis  bei Globus | Zu unserem Sortiment"|Reis  ⮞ Viel Auswahl in der Kategorie Nudeln, Reis & Getreide ✓ Top Marken ✓ Alles was das Herz begehrt ✓ Jetzt Globus erleben!
cls_de_cc_550300|cls_de_cc_550000|Kartoffelgerichte|"Kartoffelgerichte bei Globus | Jetzt stöbern!"|Kartoffelgerichte ⮞ Breite Auswahl in der Kategorie Nudeln, Reis & Getreide ✓ Beste Preise ✓ Alles was das Herz begehrt ✓ Jetzt Globus erleben!
